Date,City,AQI,PM2.5,PM10,Ozone,NO2,CO,SO2,Temperature,Humidity
2024-12-07,Charlotte,93,24.29,52.36,52.62,42.95,2.037,11.51,,71.3
2024-01-06,Los Angeles,132,33.62,73.75,71.35,50.37,3.144,23.35,10.4,
2024-03-23,Columbus,136,,64.34,98.48,41.41,1.874,10.74,32.2,36.8
2023-04-19,Houston,129,32.26,69.42,91.17,47.61,2.922,16.02,33.6,27.9
2024-03-22,San Jose,119,25.32,55.76,99.74,36.27,2.062,17.68,31.9,23.0
2024-02-15,Dallas,138,27.29,79.0,74.81,39.78,2.085,19.34,11.4,46.2
2023-03-22,San Antonio,128,32.11,67.95,84.85,38.49,2.358,9.08,32.5,10.6
2023-11-14,Jacksonville,92,22.5,47.04,52.76,41.83,1.557,15.41,3.8,84.1
2023-12-14,Houston,131,30.65,55.78,66.8,53.02,2.416,21.41,2.0,81.4
2023-12-08,Fort Worth,107,22.02,54.34,58.68,49.75,2.108,11.3,8.3,78.6
2023-06-22,Los Angeles,173,36.8,93.31,60.1,45.63,2.96,24.55,10.7,59.4
2024-06-06,Austin,81,19.08,42.64,56.44,37.8,1.412,16.0,19.7,39.2
2023-04-27,Dallas,128,30.1,69.29,89.4,54.78,2.233,15.29,28.6,42.5
2024-06-06,Houston,118,32.37,75.48,53.16,51.07,3.061,19.53,18.5,47.7
2023-12-24,Philadelphia,105,28.52,57.18,71.87,45.97,2.455,16.86,2.6,74.2
2024-10-22,Columbus,69,20.72,43.51,,38.09,1.622,13.26,2.6,81.5
2023-06-01,Houston,134,32.97,74.43,92.57,48.4,2.155,18.86,25.9,45.5
2023-04-16,Chicago,160,35.68,78.49,73.33,46.44,2.279,19.35,29.0,24.4
2023-09-20,Houston,94,23.45,52.27,51.1,43.29,2.244,15.3,2.5,78.5
2023-06-27,San Jose,105,24.75,50.46,53.53,40.37,2.02,11.3,22.5,55.2
2023-06-11,Jacksonville,100,24.7,57.86,68.0,39.87,1.773,,20.8,61.6
2023-06-06,Fort Worth,115,,68.7,,46.75,2.441,19.37,17.5,60.5
2024-11-02,Los Angeles,115,27.04,51.43,62.37,48.83,3.192,11.95,6.8,67.5
2023-07-01,Fort Worth,103,24.04,50.29,59.86,40.87,2.283,17.34,23.1,52.0
2024-10-05,San Diego,81,21.28,44.78,52.04,29.18,2.142,12.01,3.5,95.1
2024-04-20,Fort Worth,138,30.16,70.56,61.03,48.11,2.557,13.95,24.2,40.2
2024-07-31,Fort Worth,90,24.76,41.58,59.55,39.23,2.122,18.92,10.1,91.5
2024-08-16,San Diego,93,16.67,39.46,68.65,46.22,1.552,16.57,0.5,94.7
2024-11-28,Charlotte,96,22.3,47.4,62.73,37.26,,11.68,12.2,72.4
2024-08-01,Austin,97,28.49,59.18,60.65,46.73,2.568,10.14,7.0,78.0
2024-10-12,San Jose,69,21.0,30.96,51.77,34.0,1.55,11.92,-0.2,86.2
2023-11-27,Columbus,93,19.84,37.18,48.1,44.02,2.102,13.99,12.2,61.7
2023-08-21,Jacksonville,95,22.81,44.32,48.4,38.18,1.311,280.66,-0.2,92.5
2024-10-04,Philadelphia,73,21.77,41.03,61.61,39.11,1.955,16.52,1.9,80.2
2023-06-04,San Diego,86,19.61,,66.93,34.65,1.799,15.64,25.5,33.8
2023-03-11,San Diego,99,23.24,52.37,76.99,41.51,1.621,10.78,31.4,36.3
2024-03-28,Austin,119,24.57,61.03,83.26,41.04,1.577,18.15,32.8,13.1
2023-11-07,Fort Worth,73,18.22,36.61,50.8,47.2,1.953,16.05,6.5,76.6
2023-10-09,San Jose,73,15.75,38.6,51.18,34.73,1.927,17.69,1.7,91.2
2023-02-27,Philadelphia,,35.49,67.87,78.98,,2.163,21.02,26.2,41.0
2024-06-03,Los Angeles,152,34.15,78.19,77.62,63.17,3.044,20.1,17.8,48.8
2023-11-14,San Diego,102,22.68,44.63,40.72,37.67,1.878,14.35,-1.6,85.4
2024-04-07,New York,112,25.01,56.01,76.17,47.49,2.353,9.85,20.9,13.8
2023-02-28,Philadelphia,125,28.04,67.4,101.71,43.64,,16.14,37.3,19.2
2023-10-21,Los Angeles,96,22.2,42.1,66.81,49.16,2.368,18.55,-2.8,86.9
2024-10-22,Columbus,83,23.45,44.05,49.45,43.51,1.918,15.26,-5.8,91.5
2023-04-03,San Jose,111,,53.94,73.98,34.27,2.224,12.75,31.2,32.9
2024-08-31,Dallas,117,26.47,67.73,54.99,39.8,2.19,13.86,-0.9,93.6
2024-01-29,San Diego,105,23.61,52.78,42.44,38.35,2.128,15.98,20.7,59.2
2024-08-17,Dallas,110,26.68,45.95,64.54,44.85,1.933,18.92,0.5,86.5
2023-02-12,San Diego,95,24.27,50.47,50.35,36.06,1.605,12.97,17.7,50.6
2024-08-08,Austin,75,20.28,40.91,46.15,28.65,2.065,18.18,-0.6,77.6
2023-07-12,Philadelphia,130,29.95,69.47,66.73,43.3,1.864,16.18,8.5,69.7
2024-09-11,San Diego,80,,35.15,55.04,35.59,2.007,11.68,2.2,84.1
2024-05-28,Chicago,113,29.2,61.5,69.27,43.41,,15.08,15.6,59.5
2023-03-05,San Diego,120,23.24,56.49,97.82,42.81,1.721,14.49,35.7,38.9
2023-04-16,Fort Worth,111,25.55,60.0,76.37,44.31,2.217,10.11,21.4,55.6
2023-12-18,Jacksonville,115,28.12,59.76,73.8,34.54,1.868,13.4,13.9,64.3
2023-03-28,Dallas,135,31.62,65.0,90.85,43.83,2.128,9.9,31.8,29.9
2024-10-23,Chicago,91,21.21,38.88,63.06,44.13,1.976,14.59,0.8,81.1
2023-02-10,Houston,143,34.48,78.72,77.18,,2.846,20.37,20.2,45.3
2024-12-25,San Diego,107,22.07,47.08,62.7,35.14,1.761,18.24,5.1,71.8
2024-03-25,Dallas,154,35.93,78.51,91.5,44.91,2.322,17.98,27.5,42.9
2024-06-19,San Jose,99,19.0,41.47,77.81,38.68,1.91,11.09,14.8,57.1
2023-06-12,Philadelphia,,28.33,56.73,60.14,43.42,2.491,,23.6,49.2
2024-01-17,Charlotte,127,28.44,57.18,53.35,35.01,2.523,15.45,22.7,66.4
2023-10-17,San Antonio,79,16.76,31.01,64.74,41.24,1.903,17.84,8.4,74.4
2024-02-23,Fort Worth,131,29.17,68.77,85.43,42.93,2.5,17.27,,46.6
2023-12-13,Austin,80,20.99,37.06,56.6,41.02,1.768,16.33,7.7,69.4
2024-09-04,New York,103,24.02,43.93,54.22,45.45,2.714,16.33,-2.0,93.1
2024-10-08,Austin,66,16.36,35.27,41.87,31.57,1.837,15.2,1.4,91.5
2023-12-09,Los Angeles,99,24.03,57.35,76.15,51.73,2.853,17.16,9.4,52.0
2023-12-04,Los Angeles,150,34.33,76.92,64.59,52.81,2.735,15.7,-2.5,77.4
2024-07-25,Austin,109,,53.17,43.99,42.78,1.997,13.43,9.4,92.7
2024-01-31,Phoenix,139,29.0,61.01,63.86,46.74,2.513,11.3,19.8,46.8
2023-09-16,Jacksonville,95,22.97,47.54,46.09,44.17,,14.53,-3.0,70.1
2024-11-03,Charlotte,117,25.28,45.31,72.78,34.44,,14.13,2.2,78.1
2024-09-09,Columbus,86,20.26,51.84,64.56,44.44,2.213,,-2.5,82.2
2023-06-03,Philadelphia,133,33.35,70.48,71.21,46.03,1.416,18.47,27.6,45.8
2023-03-25,San Jose,127,22.39,51.06,86.24,38.69,1.931,20.07,29.8,40.8
2024-11-10,Chicago,99,21.77,53.31,60.83,53.46,1.93,17.68,7.6,78.7
2023-12-25,Phoenix,124,28.05,67.91,66.9,50.15,2.368,17.68,22.5,57.7
2024-11-02,Jacksonville,90,20.58,41.17,38.42,35.08,,15.47,9.3,94.3
2024-11-09,San Antonio,116,25.87,53.17,64.38,46.77,1.683,18.15,3.4,
2023-05-13,San Jose,88,23.75,46.35,55.67,33.31,1.786,15.01,22.6,33.5
2024-12-26,Los Angeles,144,33.81,75.67,64.34,42.55,2.731,15.66,9.9,80.7
2023-11-14,Dallas,105,23.11,46.93,62.59,37.43,2.441,26.47,-6.1,90.3
2024-01-21,Austin,84,21.64,45.92,64.64,42.05,1.707,6.38,16.5,55.4
2023-12-03,Columbus,89,22.49,46.74,58.62,39.64,2.011,14.7,9.0,68.5
2023-05-11,Austin,103,21.11,53.28,68.47,27.25,1.683,17.05,24.0,49.1
2024-12-20,Columbus,114,27.95,56.45,68.93,38.63,1.937,20.25,6.5,71.5
2024-12-02,Charlotte,85,,36.75,56.25,46.45,1.992,10.61,9.1,64.7
2024-06-23,Los Angeles,115,28.79,64.42,59.32,50.17,2.777,21.49,14.6,72.0
2024-10-23,Austin,130,26.69,49.06,42.29,32.78,1.78,9.58,-4.2,82.1
2024-03-09,Dallas,137,32.04,79.22,95.83,41.35,2.249,24.34,30.2,29.3
2024-01-06,New York,117,27.04,70.25,77.08,47.8,2.523,12.08,25.9,44.4
2024-01-07,Phoenix,155,33.29,71.77,70.18,40.34,2.506,21.09,20.6,37.5
2023-07-04,Houston,143,,70.66,70.2,41.79,2.597,22.26,16.3,68.9
2023-12-16,Fort Worth,88,21.37,39.12,58.71,37.84,2.037,15.11,8.4,56.0
2024-05-12,Houston,154,34.6,79.77,88.04,50.45,2.367,18.67,24.6,47.5
2023-08-20,Chicago,106,26.99,56.45,41.61,45.81,2.362,20.6,5.4,72.1
2023-06-08,Los Angeles,144,34.01,84.02,59.24,54.3,2.576,21.21,23.5,18.3
2023-10-30,Columbus,85,19.08,36.64,59.94,47.57,2.049,8.49,1.8,80.5
2023-04-14,Dallas,123,31.61,61.34,84.38,48.25,2.778,19.69,,38.8
2024-07-06,Columbus,70,20.41,44.16,60.23,34.8,2.069,13.43,7.0,60.5
2024-06-23,New York,120,28.26,64.89,56.18,49.82,2.392,17.93,22.6,37.6
2024-11-08,Philadelphia,126,27.43,60.99,55.63,37.74,1.762,17.08,0.3,65.8
2024-09-24,Chicago,107,25.63,58.93,52.16,39.75,2.769,21.14,-4.2,86.0
2024-09-03,San Antonio,75,19.01,43.36,58.11,44.71,2.547,20.25,11.3,83.8
2023-06-07,Chicago,95,23.88,58.84,80.73,51.68,2.588,15.42,25.9,43.8
2023-07-05,Columbus,102,23.47,47.66,72.32,48.01,2.136,12.37,10.2,93.1
2024-12-10,Fort Worth,136,33.41,71.33,69.87,41.27,2.625,18.14,6.4,84.8
2024-10-01,Fort Worth,81,19.42,43.11,62.02,36.79,2.469,19.61,-5.6,75.8
2023-06-19,Jacksonville,94,21.41,48.62,51.85,32.64,1.489,15.1,15.9,53.7
2024-03-24,New York,124,29.42,63.15,96.16,44.28,1.812,15.76,32.4,35.6
2024-02-25,Philadelphia,145,33.01,71.03,81.28,42.1,1.884,18.15,30.1,34.8
2024-11-23,Jacksonville,94,21.67,42.98,53.14,31.5,2.48,9.54,12.5,71.0
2023-09-01,San Diego,66,16.29,33.3,64.39,35.88,1.551,9.03,5.8,80.1
2024-09-17,Phoenix,111,28.03,51.84,68.13,47.35,2.236,23.58,-3.4,84.1
2024-04-04,Houston,154,36.39,,98.89,50.39,2.329,15.88,32.4,33.4
2024-06-30,Houston,137,31.91,72.99,82.68,53.34,2.303,20.96,20.5,49.1
2023-11-13,Fort Worth,112,23.9,44.94,51.15,30.71,2.045,18.11,10.9,73.0
2024-04-25,Charlotte,108,21.86,50.34,82.36,40.57,1.981,15.9,27.4,37.7
2023-07-18,Philadelphia,127,26.2,65.08,48.82,36.95,2.031,19.36,0.4,78.8
2024-11-25,San Jose,82,18.16,39.3,51.28,38.52,1.684,11.8,2.0,87.0
2024-03-27,San Diego,126,27.63,61.43,72.69,33.23,2.135,17.2,25.1,57.0
2023-10-16,Fort Worth,100,24.83,52.75,48.77,42.93,2.195,16.9,-2.7,83.3
2024-01-27,Dallas,110,27.67,56.46,55.33,,2.251,12.27,21.9,48.6
2024-06-24,San Antonio,111,22.35,55.28,60.64,40.19,2.006,20.33,4.3,56.0
2023-06-15,Columbus,110,24.54,63.66,68.72,37.48,1.569,15.11,15.2,56.4
2023-07-24,Fort Worth,100,24.35,56.51,64.62,33.58,1.908,17.98,2.8,64.4
2024-09-11,Chicago,93,22.7,42.56,65.69,50.53,2.091,14.78,0.0,87.0
2023-09-14,New York,88,24.8,44.77,44.68,40.8,2.129,20.72,,80.6
2024-10-18,San Diego,84,20.99,31.52,54.51,26.72,2.162,8.38,-4.5,94.7
2024-01-16,Dallas,145,32.54,68.12,56.87,42.3,2.004,16.49,19.0,51.5
2023-04-16,Jacksonville,124,31.41,68.29,92.79,38.86,2.093,12.13,30.8,46.3
2024-06-12,Columbus,107,25.92,55.72,54.06,36.35,2.265,11.43,17.7,51.7
2023-05-08,Phoenix,139,33.42,74.8,84.21,47.09,2.928,12.68,19.3,48.1
2024-09-11,Philadelphia,100,24.59,56.67,65.12,45.56,2.761,22.52,-0.8,
2023-03-27,Fort Worth,337,28.16,61.16,102.4,44.87,2.01,11.4,36.3,15.9
2023-06-14,Phoenix,146,32.18,75.17,59.4,45.18,2.359,16.19,18.8,44.6
2024-04-05,Charlotte,130,27.44,51.31,94.15,45.96,1.964,16.98,32.3,38.1
2024-06-09,Chicago,121,28.09,65.94,58.6,40.37,1.518,18.27,18.4,66.6
2024-03-23,Los Angeles,167,38.83,82.31,105.16,51.31,2.329,17.88,24.9,38.7
2023-08-16,Columbus,105,22.23,39.01,76.74,37.66,2.242,19.09,11.3,90.0
2024-04-06,Charlotte,132,32.76,77.5,73.79,38.79,2.476,13.15,28.8,35.8
2023-12-24,Charlotte,116,27.75,52.02,53.78,35.12,1.686,24.83,1.5,70.4
2023-01-28,San Antonio,91,24.68,58.11,71.52,45.4,2.928,19.85,23.1,18.7
2023-02-24,San Antonio,142,32.9,68.87,87.8,37.27,1.71,14.94,34.9,45.1
2024-05-29,Philadelphia,135,29.58,63.72,72.23,48.35,1.906,13.72,13.8,60.5
2023-08-30,San Antonio,97,21.43,44.07,50.64,35.65,1.892,15.74,3.4,84.9
2023-03-25,Philadelphia,121,29.83,71.7,98.95,43.41,1.951,10.35,29.3,25.9
2023-08-18,New York,90,24.43,45.33,62.04,41.18,1.744,12.51,2.8,94.3
2023-11-23,Charlotte,95,26.15,54.44,46.17,44.98,2.447,13.54,8.2,82.4
2023-04-12,Columbus,153,35.35,73.95,75.01,38.8,2.322,9.34,33.4,40.4
2024-10-27,Philadelphia,119,26.58,59.34,70.32,46.99,1.894,13.95,-0.3,88.4
2023-05-30,Chicago,125,27.71,68.7,80.35,40.7,2.177,16.86,25.6,46.6
2023-02-09,Phoenix,154,36.7,73.45,95.12,44.07,2.684,19.67,,34.9
2024-04-28,Jacksonville,110,25.17,51.62,84.89,42.8,2.156,11.97,29.9,33.1
2023-05-23,Fort Worth,98,28.48,57.32,69.18,50.01,1.794,12.31,14.3,48.1
2024-12-23,San Diego,66,17.31,41.48,39.34,41.34,1.698,,10.5,58.5
2024-04-04,San Jose,,28.87,48.75,60.84,46.11,1.637,15.11,17.9,30.5
2023-01-06,Charlotte,102,25.83,52.53,57.15,46.83,1.722,16.57,16.5,
2023-03-23,New York,,32.51,72.16,101.77,44.75,2.179,13.14,25.5,38.6
2023-09-20,Houston,129,28.02,64.44,62.81,49.56,2.815,20.47,0.5,95.1
2023-06-03,Dallas,124,33.12,63.96,86.79,43.24,1.962,23.22,24.2,67.5
2024-07-13,Philadelphia,98,25.61,57.18,69.35,45.2,2.088,11.46,9.0,76.8
2024-09-15,Dallas,102,24.27,50.84,59.28,43.75,2.1,17.04,10.9,66.9
2024-03-09,Los Angeles,154,32.48,,86.18,52.58,2.833,18.51,28.5,38.1
2023-10-23,Houston,101,19.28,57.4,61.18,53.07,2.761,16.14,5.7,82.9
2023-11-05,Los Angeles,116,28.41,58.79,55.43,53.88,2.504,15.25,-3.7,81.1
2023-02-18,Houston,155,34.43,82.79,75.01,52.71,2.612,15.98,24.4,48.5
2024-03-05,Austin,106,26.89,58.93,80.58,33.2,2.007,17.28,30.7,
2024-09-29,San Diego,97,19.39,43.72,45.77,36.18,1.81,4.87,2.4,
2023-03-06,Los Angeles,173,37.1,89.87,105.98,48.18,2.932,16.62,31.1,28.0
2024-05-26,San Jose,106,23.18,49.99,79.68,32.64,1.81,12.87,22.0,55.5
2024-07-02,New York,113,25.68,71.62,63.98,47.54,2.763,20.89,16.1,69.2
2024-10-09,Dallas,125,28.5,61.69,50.14,43.95,2.154,17.85,2.4,95.7
2024-08-11,Houston,146,31.94,73.94,57.98,,2.85,19.65,5.5,85.8
2023-05-28,Phoenix,154,30.82,77.54,99.04,45.09,2.693,13.31,29.6,40.7
2024-03-15,New York,150,,74.77,120.46,40.72,2.57,15.83,34.8,31.7
2024-09-21,Philadelphia,87,20.0,34.28,53.85,40.91,2.602,11.37,6.6,71.0
2023-09-04,San Jose,55,14.3,42.47,49.79,31.12,1.728,12.16,-0.0,73.1
2024-03-02,Chicago,135,27.41,59.58,100.11,49.33,1.901,15.45,33.2,38.3
2024-11-11,Austin,103,23.68,50.99,58.79,35.98,2.17,16.03,6.7,76.6
2023-03-29,Dallas,134,28.94,60.83,101.53,43.99,2.054,18.82,31.7,32.7
2024-01-05,Los Angeles,110,27.25,58.71,62.82,58.89,2.301,16.34,8.2,54.8
2024-06-22,Dallas,144,33.17,72.85,55.1,35.42,2.352,14.62,14.0,59.4
2024-06-03,Fort Worth,111,27.17,52.16,64.37,41.08,2.595,17.66,25.8,52.5
2024-06-03,Dallas,125,28.32,60.63,80.51,49.18,2.845,16.92,15.6,48.6
2023-01-21,San Antonio,135,31.46,71.97,58.9,37.13,2.194,8.61,15.3,39.9
2024-04-26,New York,125,28.25,66.47,88.8,52.91,2.071,14.43,29.5,29.8
2024-10-12,San Antonio,96,23.7,52.0,65.21,42.48,2.195,22.41,-1.6,61.2
2024-01-18,Phoenix,131,30.12,72.9,71.62,43.53,2.221,16.55,16.2,57.0
2023-01-17,Philadelphia,138,30.81,65.91,70.43,44.96,2.512,11.35,25.0,40.0
2023-03-11,Philadelphia,122,28.57,63.79,75.39,44.42,2.802,19.18,23.5,41.6
2023-09-04,Jacksonville,104,27.22,52.51,32.84,43.29,1.699,11.02,4.2,72.5
2024-11-03,Austin,87,20.77,41.19,48.0,31.07,1.964,13.73,7.9,91.4
2023-04-17,Fort Worth,148,36.39,,85.83,46.17,1.587,15.77,26.4,46.3
2024-08-18,Jacksonville,111,25.22,47.26,49.39,41.01,1.888,13.88,9.1,77.4
2023-12-07,Chicago,87,21.19,49.05,46.96,,2.649,20.48,,79.8
2023-02-15,Philadelphia,130,29.44,67.79,,44.86,2.57,15.59,24.4,48.5
2024-07-13,Philadelphia,98,25.61,57.18,69.35,45.2,2.088,11.46,9.0,76.8
2024-10-20,Chicago,110,26.94,61.31,58.98,43.47,3.015,16.79,-9.5,88.7
2024-12-02,San Diego,106,24.75,,48.8,38.33,1.824,12.26,16.6,78.4
2024-12-13,San Diego,98,23.65,46.03,59.74,35.8,1.275,11.49,8.1,95.0
2024-10-08,Chicago,96,22.87,40.47,58.02,38.3,2.034,19.48,2.5,89.7
2023-05-19,Los Angeles,140,33.27,74.65,98.14,52.65,2.362,17.05,28.8,24.7
2024-04-13,New York,115,29.44,56.89,61.42,46.95,1.655,16.19,23.9,33.7
2023-10-28,Houston,91,22.88,50.26,67.13,53.26,2.191,16.71,5.5,83.0
2023-02-14,Fort Worth,116,26.04,63.36,93.97,39.19,2.418,8.17,23.7,56.7
2023-07-24,Charlotte,96,25.69,53.74,56.77,49.05,1.745,16.38,13.6,62.1
2023-02-12,Philadelphia,144,34.18,82.41,64.01,44.55,1.794,14.65,21.6,21.2
2023-11-14,Dallas,71,17.86,38.17,,52.36,2.097,15.96,-4.8,78.8
2024-02-12,Columbus,142,31.38,65.35,63.41,42.71,2.24,9.38,25.4,35.3
2024-07-10,San Diego,102,24.21,51.27,50.91,40.53,2.326,6.89,7.1,63.1
2023-09-17,New York,102,,48.52,45.57,43.1,2.147,15.1,2.1,91.9
2024-10-24,Houston,86,22.04,54.13,61.75,47.1,2.872,23.83,,70.2
2023-10-20,Philadelphia,97,21.29,40.98,42.97,39.21,1.785,,-0.6,79.9
2023-02-18,Columbus,122,32.31,59.13,66.74,35.87,1.959,16.49,27.6,39.2
2024-11-02,Philadelphia,83,24.45,39.49,64.64,53.26,2.407,19.41,-0.6,94.4
2023-10-07,Los Angeles,137,32.23,71.69,56.12,55.91,2.992,12.15,1.7,89.2
2024-01-12,San Antonio,99,24.73,56.8,66.08,37.37,2.662,14.35,8.9,42.4
2024-02-14,Jacksonville,107,25.94,51.17,54.33,38.73,1.938,17.18,23.3,57.0
2024-03-26,Charlotte,144,26.95,56.48,91.7,48.88,2.193,17.69,37.8,34.6
2024-01-31,Philadelphia,164,31.91,62.98,69.94,48.46,2.571,18.68,24.6,42.9
2023-07-11,San Diego,,22.8,51.25,68.38,41.47,1.596,,11.8,54.4
2024-12-09,San Diego,120,26.32,61.78,51.2,34.04,1.786,12.48,8.1,73.2
2024-01-12,Charlotte,129,28.49,66.11,52.71,36.8,3.117,17.12,15.8,59.4
2024-06-15,Phoenix,117,26.97,62.38,70.56,55.98,2.728,21.58,11.9,36.5
2023-03-26,Jacksonville,146,27.97,60.71,86.48,39.18,1.881,17.14,31.1,26.5
2024-03-10,Los Angeles,133,32.28,71.31,79.08,54.88,2.772,20.33,30.3,36.3
2024-03-16,San Jose,110,22.77,56.38,88.31,40.97,1.409,7.55,33.4,18.7
2023-07-04,Dallas,125,30.77,60.76,57.01,39.48,2.352,21.89,7.4,72.6
2023-10-28,Philadelphia,90,,41.61,60.11,38.95,1.896,13.42,-2.6,74.8
2023-04-16,Los Angeles,151,33.62,78.14,108.96,56.0,2.958,22.22,33.5,27.4
2023-12-02,Austin,100,23.35,44.83,37.85,37.29,1.714,14.17,2.6,84.2
2023-10-30,Phoenix,,22.51,39.68,64.15,53.84,2.242,14.74,6.0,67.9
2024-04-01,San Jose,119,21.52,49.95,100.16,37.48,1.13,16.89,33.7,23.2
2024-03-12,Chicago,127,27.15,57.55,74.09,37.81,2.516,17.08,24.6,55.9
2024-12-07,San Diego,116,24.86,36.16,62.81,35.23,2.151,15.42,18.8,66.7
2023-12-26,San Diego,86,22.44,41.41,53.24,25.32,1.901,,17.9,47.7
2023-02-13,Jacksonville,128,31.14,59.3,85.37,46.06,2.04,8.79,26.1,33.8
2023-12-28,San Jose,115,24.27,58.49,77.02,34.89,1.679,15.55,12.5,56.3
2024-03-21,Phoenix,154,34.49,70.36,98.26,51.76,2.284,18.01,31.9,34.6
2024-10-16,Fort Worth,101,25.59,61.36,60.01,39.18,2.165,17.82,3.7,85.2
2023-02-28,Los Angeles,181,40.08,102.99,81.56,50.83,2.343,30.13,22.6,44.8
2024-11-18,Austin,80,18.82,38.95,62.92,35.73,1.764,15.23,16.5,80.9
2024-02-20,Philadelphia,156,34.92,72.87,55.69,44.16,2.575,18.78,20.1,40.6
2024-06-09,Fort Worth,133,28.87,67.21,64.31,42.41,1.983,16.02,19.2,49.9
2024-11-26,Chicago,116,24.83,60.67,60.93,49.52,2.231,16.11,7.3,77.5
2023-02-01,Chicago,143,31.7,66.15,76.74,44.54,2.446,19.08,,43.9
2024-09-14,Austin,95,23.39,52.41,57.31,28.67,1.516,19.95,-1.1,88.9
2024-03-24,New York,134,33.59,67.65,98.38,48.89,2.306,19.84,28.9,27.7
2023-05-10,Los Angeles,169,40.18,,71.11,49.17,2.903,16.51,20.6,52.5
2023-08-30,Fort Worth,96,23.1,45.81,58.51,40.73,2.049,15.31,-0.8,82.8
2024-10-22,Philadelphia,77,20.9,40.48,35.05,41.57,2.603,17.03,4.1,
2024-01-06,San Antonio,120,26.52,59.94,55.05,39.37,1.885,19.86,20.4,63.3
2024-08-03,New York,105,27.81,62.89,48.65,40.78,2.528,8.56,4.0,88.2
2024-09-11,Chicago,116,24.97,54.11,42.33,45.58,2.141,21.2,3.4,94.7
2024-11-26,San Diego,102,23.46,39.37,40.27,42.59,1.59,9.5,7.2,92.9
2024-01-15,Philadelphia,127,29.04,70.38,83.76,43.4,2.015,19.03,24.7,42.1
2024-03-30,Fort Worth,94,25.74,56.14,79.17,43.25,1.827,16.24,27.1,25.3
2023-03-20,San Jose,79,22.81,44.37,63.1,31.4,1.115,13.47,22.7,32.9
2023-05-21,Dallas,125,26.27,57.82,79.56,43.5,2.39,9.74,27.3,53.6
2024-01-11,San Antonio,97,24.51,56.32,64.27,34.88,2.622,13.56,21.7,58.6
2023-11-18,Austin,118,24.95,50.42,40.53,38.85,1.908,14.45,3.2,93.4
2023-10-13,Houston,141,30.22,59.54,51.51,50.04,2.488,16.41,-0.7,93.0
2023-04-27,New York,123,31.4,71.14,99.35,47.27,1.806,20.92,31.0,35.5
2023-07-10,San Diego,96,22.91,55.21,47.69,27.78,1.185,9.95,23.3,65.1
2024-01-20,Chicago,111,27.99,57.76,62.82,38.47,2.475,19.84,13.7,75.4
2024-06-14,San Antonio,,27.25,63.7,66.85,43.65,2.341,15.92,20.2,56.8
2024-07-29,Los Angeles,104,26.33,54.92,72.14,51.61,2.956,15.89,8.3,87.7
2023-09-26,Fort Worth,104,27.91,57.83,65.11,40.74,1.445,13.23,4.6,94.6
2023-09-24,Jacksonville,92,24.85,54.75,58.21,37.26,1.705,13.33,-8.6,85.4
2024-04-01,Houston,151,32.87,74.12,123.73,46.73,2.69,15.41,40.0,27.0
2024-09-18,Phoenix,,24.75,46.52,60.45,49.86,2.319,19.36,-2.8,94.7
2024-12-11,Charlotte,93,22.11,43.16,73.07,40.85,2.231,20.76,11.5,72.9
2024-05-17,Houston,151,36.37,80.14,73.37,47.76,3.253,23.69,19.8,50.4
2023-05-06,Chicago,129,31.12,72.48,93.44,54.23,2.505,18.03,31.2,37.3
2023-03-17,San Diego,109,25.63,51.6,72.65,32.62,1.857,12.82,26.4,58.2
2023-06-26,Charlotte,92,25.37,59.34,50.31,41.0,1.83,11.25,16.7,56.3
2024-03-31,Los Angeles,159,36.7,77.83,91.43,50.63,2.225,15.38,23.2,41.1
2024-11-29,Columbus,57,13.85,29.24,53.46,37.62,1.681,11.58,13.3,78.1
2023-11-24,Austin,78,20.96,36.06,59.18,42.41,1.883,11.1,1.7,77.0
2023-12-22,Jacksonville,97,23.75,55.67,68.55,43.11,1.677,13.16,10.0,75.8
2023-03-08,Dallas,121,26.18,62.28,84.6,44.31,2.244,18.32,25.2,29.6
2024-07-09,Phoenix,132,29.27,64.78,62.69,47.94,2.581,18.49,15.9,61.4
2023-11-04,Columbus,104,25.24,49.28,64.16,41.22,2.257,18.34,1.8,79.2
2023-06-11,Jacksonville,100,24.0,52.94,63.93,36.13,1.518,8.5,14.0,37.8
2024-12-27,Charlotte,126,,67.85,55.62,35.09,1.775,20.01,10.9,84.5
2024-12-18,Austin,108,24.68,49.69,44.66,35.66,2.116,14.72,11.0,81.4
2023-06-28,Fort Worth,138,30.91,66.74,52.66,38.8,1.784,15.31,18.5,58.1
2024-01-06,Dallas,129,30.31,71.17,68.86,45.09,2.114,12.62,11.7,59.7
2023-08-18,Los Angeles,109,25.17,56.31,58.21,44.63,2.493,18.18,2.0,
2023-07-25,Fort Worth,104,25.28,59.61,48.16,35.7,1.826,9.75,7.7,77.1
2023-05-23,Houston,149,33.21,71.82,80.15,50.89,2.564,15.91,23.1,26.5
2024-05-20,New York,135,30.28,72.71,65.5,48.74,2.309,19.33,23.7,37.4
2024-01-05,Dallas,127,27.0,60.04,,41.56,1.535,19.81,19.3,45.1
2024-08-09,Philadelphia,105,22.25,50.14,49.31,43.62,1.909,17.58,6.0,89.4
2024-04-23,Fort Worth,133,31.54,71.65,64.39,39.41,1.926,15.04,20.9,58.0
2024-07-18,Chicago,103,25.31,54.1,58.54,43.84,2.039,19.5,14.2,61.4
